Time,Instantaneous Solar energy Generation(kWh),Instantaneous Solar Usage (kWh),Instantaneous User Consumption (kWh),Device_1_Consumption (kW),Device_2_Consumption (kW),Device_3_Consumption (kW),Device_4_Consumption (kW),TOU rates (INR),Predicted TOU rates (1 hour ahead),Cumulative Energy Consumption,Predicted Solar Generation (kWh),Optimal Solar Usage (kWh),Optimal Grid Usage (kWh),Instantaneous Full Grid Cost (INR),Instantaneous Actual Cost (INR),Instantaneous Savings (INR),Cumulative Savings (INR),Cumulative Bill (INR),Cumulative Energy Saved (kWh),Trees Saved,Battery Level (kWh)
12/12/2024 9:55,0,0,0.7,0.251,0.026,0.001,0.039,24.41011236,24.41011236,1393.24,0,0,0.7,17.08707865,17.08707865,0,16558.64523,11692.68174,815.82,30.430086,0
12/12/2024 10:00,0,0,0.53,0.053,0.052,0.105,0.002,24.41011236,24.41011236,1393.77,0,0,0.53,12.93735955,12.93735955,0,16558.64523,11705.6191,815.82,30.430086,0
12/12/2024 10:05,0,0,0.48,0.057,0.029,0.11,0.092,24.41011236,24.41011236,1394.25,0,0,0.48,11.71685393,11.71685393,0,16558.64523,11717.33596,815.82,30.430086,0
12/12/2024 10:10,0,0,0.53,0.03,0.033,0.427,0.203,24.41011236,24.41011236,1394.78,0,0,0.53,12.93735955,12.93735955,0,16558.64523,11730.27331,815.82,30.430086,0
12/12/2024 10:16,0,0,0.48,0.133,0.245,0.183,0.01,24.41011236,24.41011236,1395.26,0,0,0.48,11.71685393,11.71685393,0,16558.64523,11741.99017,815.82,30.430086,0
12/12/2024 10:22,0,0,0.46,0.023,0.134,0.011,0.177,24.41011236,24.41011236,1395.72,0,0,0.46,11.22865169,11.22865169,0,16558.64523,11753.21882,815.82,30.430086,0
12/12/2024 10:27,0,0,0.49,0.017,0.357,0.03,0.074,24.41011236,24.41011236,1396.21,0,0,0.49,11.96095506,11.96095506,0,16558.64523,11765.17978,815.82,30.430086,0
12/12/2024 10:33,0,0,0.49,0.014,0.231,0.388,0.363,24.41011236,24.41011236,1396.7,0,0,0.49,11.96095506,11.96095506,0,16558.64523,11777.14073,815.82,30.430086,0
12/12/2024 10:38,0,0,0.52,0.165,0.315,0.032,0.001,24.41011236,24.41011236,1397.22,0,0,0.52,12.69325843,12.69325843,0,16558.64523,11789.83399,815.82,30.430086,0
12/12/2024 10:43,0,0,0.53,0.002,0.053,0.109,0.118,24.41011236,24.41011236,1397.75,0,0,0.53,12.93735955,12.93735955,0,16558.64523,11802.77135,815.82,30.430086,0
12/12/2024 10:48,0,0,0.53,0.027,0.152,0.059,0.103,24.41011236,24.41011236,1398.28,0,0,0.53,12.93735955,12.93735955,0,16558.64523,11815.70871,815.82,30.430086,0
12/12/2024 10:53,0,0,0.52,0.055,0.145,0.287,0.296,24.41011236,24.41011236,1398.8,0,0,0.52,12.69325843,12.69325843,0,16558.64523,11828.40197,815.82,30.430086,0
12/12/2024 10:58,0,0,0.54,0.059,0.306,0.081,0.111,24.41011236,24.41011236,1399.34,0,0,0.54,13.18146067,13.18146067,0,16558.64523,11841.58343,815.82,30.430086,0
12/12/2024 11:04,0,0,0.49,0.179,0.041,0.316,0.029,24.41011236,24.41011236,1399.83,0,0,0.49,11.96095506,11.96095506,0,16558.64523,11853.54438,815.82,30.430086,0
12/12/2024 11:09,0,0,0.53,0.047,0.234,0.025,0.092,24.41011236,24.41011236,1400.36,0,0,0.53,12.93735955,12.93735955,0,16558.64523,11866.48174,815.82,30.430086,0
12/12/2024 11:14,0,0,0.51,0.124,0.155,0.278,0.136,24.41011236,24.41011236,1400.87,0,0,0.51,12.4491573,12.4491573,0,16558.64523,11878.9309,815.82,30.430086,0
12/12/2024 11:19,0,0,0.5,0.274,0.034,0.038,0.203,24.41011236,24.41011236,1401.37,0,0,0.5,12.20505618,12.20505618,0,16558.64523,11891.13596,815.82,30.430086,0
12/12/2024 11:25,0,0,0.47,0.058,0.304,0.178,0.033,24.41011236,24.41011236,1401.84,0,0,0.47,11.47275281,11.47275281,0,16558.64523,11902.60871,815.82,30.430086,0
12/12/2024 11:31,0,0,0.47,0.097,0.141,0.163,0.249,24.41011236,24.41011236,1402.31,0,0,0.47,11.47275281,11.47275281,0,16558.64523,11914.08146,815.82,30.430086,0
12/12/2024 11:36,0,0,0.46,0.213,0.17,0.299,0.061,24.41011236,24.41011236,1402.77,0,0,0.46,11.22865169,11.22865169,0,16558.64523,11925.31011,815.82,30.430086,0
12/12/2024 11:41,0,0,0.47,0.057,0.11,0.068,0.097,24.41011236,24.41011236,1403.24,0,0,0.47,11.47275281,11.47275281,0,16558.64523,11936.78287,815.82,30.430086,0
12/12/2024 11:46,0,0,0.47,0.082,0.062,0.021,0.089,24.41011236,24.41011236,1403.71,0,0,0.47,11.47275281,11.47275281,0,16558.64523,11948.25562,815.82,30.430086,0
12/12/2024 11:51,0,0,0.48,0.061,0.019,0.08,0.351,24.41011236,19.29775281,1404.19,0,0,0.48,11.71685393,11.71685393,0,16558.64523,11959.97247,815.82,30.430086,0
12/12/2024 11:56,0,0,0.49,0.125,0.01,0,0.008,24.41011236,19.29775281,1404.68,0,0,0.49,11.96095506,11.96095506,0,16558.64523,11971.93343,815.82,30.430086,0
12/12/2024 12:02,0,0,0.45,0.117,0.006,0.052,0.063,24.41011236,19.29775281,1405.13,0,0,0.45,10.98455056,10.98455056,0,16558.64523,11982.91798,815.82,30.430086,0
12/12/2024 12:07,0,0,0.46,0.193,0.107,0.115,0.123,24.41011236,19.29775281,1405.59,0,0,0.46,11.22865169,11.22865169,0,16558.64523,11994.14663,815.82,30.430086,0
12/12/2024 12:12,0,0,0.46,0.03,0.064,0.222,0.089,24.41011236,19.29775281,1406.05,0,0,0.46,11.22865169,11.22865169,0,16558.64523,12005.37528,815.82,30.430086,0
12/12/2024 12:17,0,0,0.44,0.1,0.032,0.126,0.141,24.41011236,19.29775281,1406.49,0,0,0.44,10.74044944,10.74044944,0,16558.64523,12016.11573,815.82,30.430086,0
12/12/2024 12:23,0,0,0.47,0.221,0.018,0.133,0.01,24.41011236,19.29775281,1406.96,0,0,0.47,11.47275281,11.47275281,0,16558.64523,12027.58848,815.82,30.430086,0
12/12/2024 12:29,0,0,0.46,0.149,0.045,0.119,0.073,24.41011236,19.29775281,1407.42,0,0,0.46,11.22865169,11.22865169,0,16558.64523,12038.81714,815.82,30.430086,0
12/12/2024 12:34,0,0,0.46,0.035,0.064,0.184,0.289,24.41011236,19.29775281,1407.88,0,0,0.46,11.22865169,11.22865169,0,16558.64523,12050.04579,815.82,30.430086,0
12/12/2024 12:39,0,0,0.42,0.117,0.081,0.002,0.038,24.41011236,19.29775281,1408.3,0,0,0.42,10.25224719,10.25224719,0,16558.64523,12060.29803,815.82,30.430086,0
12/12/2024 12:44,0,0,0.45,0.083,0.2,0.03,0.194,24.41011236,19.29775281,1408.75,0,0,0.45,10.98455056,10.98455056,0,16558.64523,12071.28258,815.82,30.430086,0
12/12/2024 12:49,0,0,0.46,0.151,0.326,0.072,0.098,19.29775281,19.29775281,1409.21,0,0,0.46,8.876966293,8.876966293,0,16558.64523,12080.15955,815.82,30.430086,0
12/12/2024 12:55,0,0,0.49,0.217,0.094,0.034,0.044,19.29775281,19.29775281,1409.7,0,0,0.49,9.455898877,9.455898877,0,16558.64523,12089.61545,815.82,30.430086,0
12/12/2024 13:00,0,0,0.5,0.03,0.021,0.055,0.022,19.29775281,19.29775281,1410.2,0,0,0.5,9.648876405,9.648876405,0,16558.64523,12099.26433,815.82,30.430086,0
12/12/2024 13:05,0,0,0.51,0.16,0.209,0.153,0.128,19.29775281,19.29775281,1410.71,0,0,0.51,9.841853933,9.841853933,0,16558.64523,12109.10618,815.82,30.430086,0
12/12/2024 13:10,0,0,0.52,0.013,0.413,0.043,0.22,19.29775281,19.29775281,1411.23,0,0,0.52,10.03483146,10.03483146,0,16558.64523,12119.14101,815.82,30.430086,0
12/12/2024 13:16,0,0,0.49,0.148,0.317,0.209,0.07,19.29775281,19.29775281,1411.72,0,0,0.49,9.455898877,9.455898877,0,16558.64523,12128.59691,815.82,30.430086,0
12/12/2024 13:22,0,0,0.5,0.185,0.303,0.018,0.064,19.29775281,19.29775281,1412.22,0,0,0.5,9.648876405,9.648876405,0,16558.64523,12138.24579,815.82,30.430086,0
12/12/2024 13:27,0,0,0.54,0.093,0.066,0.271,0.134,19.29775281,19.29775281,1412.76,0,0,0.54,10.42078652,10.42078652,0,16558.64523,12148.66657,815.82,30.430086,0
12/12/2024 13:32,0,0,0.55,0.251,0.291,0.201,0.141,19.29775281,19.29775281,1413.31,0,0,0.55,10.61376405,10.61376405,0,16558.64523,12159.28034,815.82,30.430086,0
12/12/2024 13:37,0,0,0.53,0.286,0.047,0.037,0.002,19.29775281,19.29775281,1413.84,0,0,0.53,10.22780899,10.22780899,0,16558.64523,12169.50815,815.82,30.430086,0
12/12/2024 13:43,0,0,0.54,0.181,0.186,0.064,0.119,19.29775281,19.29775281,1414.38,0,0,0.54,10.42078652,10.42078652,0,16558.64523,12179.92893,815.82,30.430086,0
12/12/2024 13:48,0,0,0.48,0.077,0.078,0.33,0.177,19.29775281,19.29775281,1414.86,0,0,0.48,9.262921349,9.262921349,0,16558.64523,12189.19185,815.82,30.430086,0
12/12/2024 13:53,0,0,0.5,0.201,0.028,0.323,0.095,19.29775281,19.29775281,1415.36,0,0,0.5,9.648876405,9.648876405,0,16558.64523,12198.84073,815.82,30.430086,0
12/12/2024 13:58,0,0,0.52,0.107,0.054,0.079,0.121,19.29775281,19.29775281,1415.88,0,0,0.52,10.03483146,10.03483146,0,16558.64523,12208.87556,815.82,30.430086,0
12/12/2024 14:03,0,0,0.52,0.04,0.088,0.295,0.007,19.29775281,10,1416.4,0,0,0.52,10.03483146,10.03483146,0,16558.64523,12218.91039,815.82,30.430086,0
12/12/2024 14:09,0,0,0.54,0.114,0.119,0.039,0.009,19.29775281,10,1416.94,0,0,0.54,10.42078652,10.42078652,0,16558.64523,12229.33118,815.82,30.430086,0
12/12/2024 14:14,0,0,0.53,0.251,0.205,0.156,0.279,19.29775281,10,1417.47,0,0,0.53,10.22780899,10.22780899,0,16558.64523,12239.55899,815.82,30.430086,0
12/12/2024 14:19,0,0,0.52,0.006,0.106,0.152,0.377,19.29775281,10,1417.99,0,0,0.52,10.03483146,10.03483146,0,16558.64523,12249.59382,815.82,30.430086,0
12/12/2024 14:25,0,0,0.53,0.363,0.038,0.115,0.136,19.29775281,10,1418.52,0,0,0.53,10.22780899,10.22780899,0,16558.64523,12259.82163,815.82,30.430086,0
12/12/2024 14:31,0,0,0.53,0.375,0.005,0.246,0.322,19.29775281,10,1419.05,0,0,0.53,10.22780899,10.22780899,0,16558.64523,12270.04944,815.82,30.430086,0
12/12/2024 14:36,0,0,0.5,0.138,0.394,0.062,0.213,19.29775281,10,1419.55,0,0,0.5,9.648876405,9.648876405,0,16558.64523,12279.69831,815.82,30.430086,0
12/12/2024 14:41,0,0,0.49,0.078,0.055,0.076,0.048,19.29775281,10,1420.04,0,0,0.49,9.455898877,9.455898877,0,16558.64523,12289.15421,815.82,30.430086,0
12/12/2024 14:47,0,0,0.49,0.013,0.02,0.073,0.219,19.29775281,10,1420.53,0,0,0.49,9.455898877,9.455898877,0,16558.64523,12298.61011,815.82,30.430086,0
12/12/2024 14:52,0,0,0.51,0.074,0.014,0.124,0.109,19.29775281,10,1421.04,0,0,0.51,9.841853933,9.841853933,0,16558.64523,12308.45197,815.82,30.430086,0
12/12/2024 14:57,0,0,0.51,0.06,0.076,0.27,0.093,19.29775281,10,1421.55,0,0,0.51,9.841853933,9.841853933,0,16558.64523,12318.29382,815.82,30.430086,0
12/12/2024 15:02,0,0,0.5,0.181,0.072,0.048,0.064,10,10,1422.05,0,0,0.5,5,5,0,16558.64523,12323.29382,815.82,30.430086,0
12/12/2024 15:07,0,0,0.51,0.274,0.007,0.142,0.056,10,10,1422.56,0,0,0.51,5.1,5.1,0,16558.64523,12328.39382,815.82,30.430086,0
12/12/2024 15:12,0,0,0.51,0.341,0.297,0.064,0.072,10,10,1423.07,0,0,0.51,5.1,5.1,0,16558.64523,12333.49382,815.82,30.430086,0
12/12/2024 15:19,0,0,0.55,0.219,0.206,0.099,0.198,10,10,1423.62,0,0,0.55,5.5,5.5,0,16558.64523,12338.99382,815.82,30.430086,0
12/12/2024 15:24,0,0,0.53,0.053,0.227,0.048,0.029,10,10,1424.15,0,0,0.53,5.3,5.3,0,16558.64523,12344.29382,815.82,30.430086,0
12/12/2024 15:29,0,0,0.53,0.108,0.076,0.013,0.182,10,10,1424.68,0,0,0.53,5.3,5.3,0,16558.64523,12349.59382,815.82,30.430086,0
12/12/2024 15:34,0,0,0.75,0.131,0.314,0.33,0.029,10,10,1425.43,0,0,0.75,7.5,7.5,0,16558.64523,12357.09382,815.82,30.430086,0
12/12/2024 15:39,0,0,0.6,0.404,0.059,0.16,0.324,10,10,1426.03,0,0,0.6,6,6,0,16558.64523,12363.09382,815.82,30.430086,0
12/12/2024 15:44,0,0,0.53,0.04,0.087,0.046,0.162,10,10,1426.56,0,0,0.53,5.3,5.3,0,16558.64523,12368.39382,815.82,30.430086,0
12/12/2024 15:50,0,0,0.53,0.108,0.18,0.438,0.331,10,10,1427.09,0,0,0.53,5.3,5.3,0,16558.64523,12373.69382,815.82,30.430086,0
12/12/2024 15:55,0,0,0.54,0.295,0.215,0.045,0.07,10,10,1427.63,0,0,0.54,5.4,5.4,0,16558.64523,12379.09382,815.82,30.430086,0
12/12/2024 16:00,0,0,0.54,0.155,0.018,0.062,0.348,10,10,1428.17,0,0,0.54,5.4,5.4,0,16558.64523,12384.49382,815.82,30.430086,0
12/12/2024 16:05,0,0,0.54,0.072,0.223,0.052,0.145,10,10,1428.71,0,0,0.54,5.4,5.4,0,16558.64523,12389.89382,815.82,30.430086,0
12/12/2024 16:11,0,0,0.51,0.107,0.077,0.094,0.02,10,10,1429.22,0,0,0.51,5.1,5.1,0,16558.64523,12394.99382,815.82,30.430086,0
12/12/2024 16:16,0,0,0.48,0.012,0.039,0.009,0.039,10,10,1429.7,0,0,0.48,4.8,4.8,0,16558.64523,12399.79382,815.82,30.430086,0
12/12/2024 16:22,0,0,0.5,0.093,0.158,0.061,0.097,10,10,1430.2,0,0,0.5,5,5,0,16558.64523,12404.79382,815.82,30.430086,0
12/12/2024 16:27,0,0,0.51,0.055,0.071,0.367,0.06,10,10,1430.71,0,0,0.51,5.1,5.1,0,16558.64523,12409.89382,815.82,30.430086,0
12/12/2024 16:33,0,0,0.49,0.073,0.012,0.118,0.163,10,10,1431.2,0,0,0.49,4.9,4.9,0,16558.64523,12414.79382,815.82,30.430086,0
12/12/2024 16:38,0,0,0.48,0.097,0.191,0.098,0.026,10,10,1431.68,0,0,0.48,4.8,4.8,0,16558.64523,12419.59382,815.82,30.430086,0
12/12/2024 16:43,0,0,0.54,0.023,0.02,0.259,0.213,10,10,1432.22,0,0,0.54,5.4,5.4,0,16558.64523,12424.99382,815.82,30.430086,0
12/12/2024 16:48,0,0,0.56,0,0.294,0.003,0.104,10,10,1432.78,0,0,0.56,5.6,5.6,0,16558.64523,12430.59382,815.82,30.430086,0
12/12/2024 16:53,0,0,0.53,0.004,0.185,0.066,0.016,10,10,1433.31,0,0,0.53,5.3,5.3,0,16558.64523,12435.89382,815.82,30.430086,0
12/12/2024 16:58,0,0,0.54,0.071,0.174,0.328,0.037,10,10,1433.85,0,0,0.54,5.4,5.4,0,16558.64523,12441.29382,815.82,30.430086,0
12/12/2024 17:04,0,0,0.53,0.237,0.205,0.219,0.128,10,24.41011236,1434.38,0,0,0.53,5.3,5.3,0,16558.64523,12446.59382,815.82,30.430086,0
12/12/2024 17:09,0,0,0.52,0.168,0.18,0.032,0.199,10,24.41011236,1434.9,0,0,0.52,5.2,5.2,0,16558.64523,12451.79382,815.82,30.430086,0
12/12/2024 17:14,0,0,0.52,0.13,0.095,0.01,0.073,10,24.41011236,1435.42,0,0,0.52,5.2,5.2,0,16558.64523,12456.99382,815.82,30.430086,0
12/12/2024 17:19,0,0,0.53,0.032,0.194,0.03,0.17,10,24.41011236,1435.95,0,0,0.53,5.3,5.3,0,16558.64523,12462.29382,815.82,30.430086,0
12/12/2024 17:25,0,0,0.55,0.036,0.015,0.148,0.107,10,24.41011236,1436.5,0,0,0.55,5.5,5.5,0,16558.64523,12467.79382,815.82,30.430086,0
12/12/2024 17:30,0,0,0.58,0.117,0.181,0.008,0.116,10,24.41011236,1437.08,0,0,0.58,5.8,5.8,0,16558.64523,12473.59382,815.82,30.430086,0
12/12/2024 17:36,0,0,0.55,0.093,0.013,0.048,0.097,10,24.41011236,1437.63,0,0,0.55,5.5,5.5,0,16558.64523,12479.09382,815.82,30.430086,0
12/12/2024 17:41,0,0,0.55,0.111,0.107,0.324,0.245,10,24.41011236,1438.18,0,0,0.55,5.5,5.5,0,16558.64523,12484.59382,815.82,30.430086,0
12/12/2024 17:46,0,0,0.54,0.036,0.063,0.264,0.25,10,24.41011236,1438.72,0,0,0.54,5.4,5.4,0,16558.64523,12489.99382,815.82,30.430086,0
12/12/2024 17:51,0,0,0.56,0.041,0.149,0.11,0.067,10,24.41011236,1439.28,0,0,0.56,5.6,5.6,0,16558.64523,12495.59382,815.82,30.430086,0
12/12/2024 17:56,0,0,0.54,0.087,0.06,0.02,0.169,10,24.41011236,1439.82,0,0,0.54,5.4,5.4,0,16558.64523,12500.99382,815.82,30.430086,0
12/12/2024 18:01,0,0,0.53,0.257,0.081,0.013,0.114,24.41011236,24.41011236,1440.35,0,0,0.53,12.93735955,12.93735955,0,16558.64523,12513.93118,815.82,30.430086,0
12/12/2024 18:06,0,0,0.52,0.284,0.142,0.062,0.088,24.41011236,24.41011236,1440.87,0,0,0.52,12.69325843,12.69325843,0,16558.64523,12526.62444,815.82,30.430086,0
12/12/2024 18:11,0,0,0.54,0.184,0.291,0.016,0.335,24.41011236,24.41011236,1441.41,0,0,0.54,13.18146067,13.18146067,0,16558.64523,12539.8059,815.82,30.430086,0
12/12/2024 18:17,0,0,0.53,0.006,0.279,0.042,0.021,24.41011236,24.41011236,1441.94,0,0,0.53,12.93735955,12.93735955,0,16558.64523,12552.74326,815.82,30.430086,0
12/12/2024 18:23,0,0,0.53,0.003,0.019,0.415,0.193,24.41011236,24.41011236,1442.47,0,0,0.53,12.93735955,12.93735955,0,16558.64523,12565.68062,815.82,30.430086,0
12/12/2024 18:28,0,0,0.5,0.077,0.084,0.093,0.227,24.41011236,24.41011236,1442.97,0,0,0.5,12.20505618,12.20505618,0,16558.64523,12577.88567,815.82,30.430086,0
12/12/2024 18:33,0,0,0.47,0.287,0.028,0.125,0.011,24.41011236,24.41011236,1443.44,0,0,0.47,11.47275281,11.47275281,0,16558.64523,12589.35843,815.82,30.430086,0
12/12/2024 18:39,0,0,0.48,0.244,0.043,0.074,0.068,24.41011236,24.41011236,1443.92,0,0,0.48,11.71685393,11.71685393,0,16558.64523,12601.07528,815.82,30.430086,0
12/12/2024 18:44,0,0,0.47,0.221,0.099,0.223,0.145,24.41011236,24.41011236,1444.39,0,0,0.47,11.47275281,11.47275281,0,16558.64523,12612.54803,815.82,30.430086,0
12/12/2024 18:49,0,0,0.47,0.225,0.018,0.003,0.225,24.41011236,24.41011236,1444.86,0,0,0.47,11.47275281,11.47275281,0,16558.64523,12624.02079,815.82,30.430086,0
12/12/2024 18:51,0,0,0.49,0.295,0.074,0.077,0.178,24.41011236,24.41011236,1445.35,0,0,0.49,11.96095506,11.96095506,0,16558.64523,12635.98174,815.82,30.430086,0
12/12/2024 18:52,0,0,0.48,0.105,0.107,0.085,0.065,24.41011236,24.41011236,1445.83,0,0,0.48,11.71685393,11.71685393,0,16558.64523,12647.6986,815.82,30.430086,0
12/12/2024 18:54,0,0,0.73,0.335,0.22,0.223,0.222,24.41011236,24.41011236,1446.56,0,0,0.73,17.81938202,17.81938202,0,16558.64523,12665.51798,815.82,30.430086,0
12/12/2024 18:56,0,0,0.67,0.165,0.007,0.345,0.373,24.41011236,24.41011236,1447.23,0,0,0.67,16.35477528,16.35477528,0,16558.64523,12681.87275,815.82,30.430086,0
12/12/2024 18:59,0,0,0.49,0.112,0.354,0.294,0.266,24.41011236,24.41011236,1447.72,0,0,0.49,11.96095506,11.96095506,0,16558.64523,12693.83371,815.82,30.430086,0
12/12/2024 19:05,0,0,0.52,0.052,0.302,0.161,0.064,24.41011236,24.41011236,1448.24,0,0,0.52,12.69325843,12.69325843,0,16558.64523,12706.52697,815.82,30.430086,0
12/12/2024 19:10,0,0,0.49,0.071,0.18,0.2,0.116,24.41011236,24.41011236,1448.73,0,0,0.49,11.96095506,11.96095506,0,16558.64523,12718.48792,815.82,30.430086,0
12/12/2024 19:15,0,0,0.44,0.089,0.155,0.021,0.042,24.41011236,24.41011236,1449.17,0,0,0.44,10.74044944,10.74044944,0,16558.64523,12729.22837,815.82,30.430086,0
12/12/2024 19:20,0,0,0.45,0.02,0.065,0.066,0.012,24.41011236,24.41011236,1449.62,0,0,0.45,10.98455056,10.98455056,0,16558.64523,12740.21292,815.82,30.430086,0
12/12/2024 19:26,0,0,0.44,0.069,0.061,0.35,0.264,24.41011236,24.41011236,1450.06,0,0,0.44,10.74044944,10.74044944,0,16558.64523,12750.95337,815.82,30.430086,0
12/12/2024 19:32,0,0,0.45,0.115,0.387,0.139,0.205,24.41011236,24.41011236,1450.51,0,0,0.45,10.98455056,10.98455056,0,16558.64523,12761.93792,815.82,30.430086,0
12/12/2024 19:37,0,0,0.45,0.077,0.091,0.121,0.162,24.41011236,24.41011236,1450.96,0,0,0.45,10.98455056,10.98455056,0,16558.64523,12772.92247,815.82,30.430086,0
12/12/2024 19:42,0,0,0.44,0.012,0.338,0.065,0.096,24.41011236,24.41011236,1451.4,0,0,0.44,10.74044944,10.74044944,0,16558.64523,12783.66292,815.82,30.430086,0
12/12/2024 19:47,0,0,0.43,0.217,0.011,0.107,0.174,24.41011236,24.41011236,1451.83,0,0,0.43,10.49634831,10.49634831,0,16558.64523,12794.15927,815.82,30.430086,0
12/12/2024 19:52,0,0,0.46,0.017,0.101,0.315,0.014,24.41011236,24.41011236,1452.29,0,0,0.46,11.22865169,11.22865169,0,16558.64523,12805.38792,815.82,30.430086,0
12/12/2024 19:58,0,0,0.44,0.102,0.005,0.084,0.152,24.41011236,24.41011236,1452.73,0,0,0.44,10.74044944,10.74044944,0,16558.64523,12816.12837,815.82,30.430086,0
12/12/2024 20:03,0,0,0.45,0.131,0.175,0.128,0.044,24.41011236,10,1453.18,0,0,0.45,10.98455056,10.98455056,0,16558.64523,12827.11292,815.82,30.430086,0
12/12/2024 20:08,0,0,0.43,0.102,0.033,0.138,0.01,24.41011236,10,1453.61,0,0,0.43,10.49634831,10.49634831,0,16558.64523,12837.60927,815.82,30.430086,0
12/12/2024 20:13,0,0,0.42,0.078,0.004,0.108,0.179,24.41011236,10,1454.03,0,0,0.42,10.25224719,10.25224719,0,16558.64523,12847.86152,815.82,30.430086,0
12/12/2024 20:19,0,0,0.43,0.106,0.099,0.158,0,24.41011236,10,1454.46,0,0,0.43,10.49634831,10.49634831,0,16558.64523,12858.35787,815.82,30.430086,0
12/12/2024 20:25,0,0,0.42,0.236,0.173,0.096,0.056,24.41011236,10,1454.88,0,0,0.42,10.25224719,10.25224719,0,16558.64523,12868.61011,815.82,30.430086,0
12/12/2024 20:30,0,0,0.4,0.176,0.012,0.159,0.009,24.41011236,10,1455.28,0,0,0.4,9.764044944,9.764044944,0,16558.64523,12878.37416,815.82,30.430086,0
12/12/2024 20:35,0,0,0.41,0.093,0.293,0.063,0.265,24.41011236,10,1455.69,0,0,0.41,10.00814607,10.00814607,0,16558.64523,12888.3823,815.82,30.430086,0
12/12/2024 20:40,0,0,0.4,0.084,0.034,0.068,0.175,24.41011236,10,1456.09,0,0,0.4,9.764044944,9.764044944,0,16558.64523,12898.14635,815.82,30.430086,0
12/12/2024 20:46,0,0,0.43,0.01,0.055,0.219,0.139,24.41011236,10,1456.52,0,0,0.43,10.49634831,10.49634831,0,16558.64523,12908.6427,815.82,30.430086,0
12/12/2024 20:51,0,0,0.41,0.138,0.044,0.069,0.014,24.41011236,10,1456.93,0,0,0.41,10.00814607,10.00814607,0,16558.64523,12918.65084,815.82,30.430086,0
12/12/2024 20:56,0,0,0.4,0.15,0.157,0.073,0.027,24.41011236,10,1457.33,0,0,0.4,9.764044944,9.764044944,0,16558.64523,12928.41489,815.82,30.430086,0
12/12/2024 21:02,0,0,0.4,0.055,0.075,0.025,0.084,10,10,1457.73,0,0,0.4,4,4,0,16558.64523,12932.41489,815.82,30.430086,0
12/12/2024 21:06,0,0,0.41,0.137,0.063,0.088,0.09,10,10,1458.14,0,0,0.41,4.1,4.1,0,16558.64523,12936.51489,815.82,30.430086,0
12/12/2024 21:07,0,0,0.4,0.061,0.045,0.088,0.141,10,10,1458.54,0,0,0.4,4,4,0,16558.64523,12940.51489,815.82,30.430086,0
12/12/2024 21:12,0,0,0.37,0.11,0.021,0.198,0.03,10,10,1458.91,0,0,0.37,3.7,3.7,0,16558.64523,12944.21489,815.82,30.430086,0
12/12/2024 21:15,0,0,0.37,0.039,0.067,0.092,0.255,10,10,1459.28,0,0,0.37,3.7,3.7,0,16558.64523,12947.91489,815.82,30.430086,0
12/12/2024 21:17,0,0,0.37,0.056,0.053,0.021,0.028,10,10,1459.65,0,0,0.37,3.7,3.7,0,16558.64523,12951.61489,815.82,30.430086,0
12/12/2024 21:23,0,0,0.38,0.018,0.01,0.193,0.158,10,10,1460.03,0,0,0.38,3.8,3.8,0,16558.64523,12955.41489,815.82,30.430086,0
12/12/2024 21:28,0,0,0.41,0.093,0.023,0.218,0.106,10,10,1460.44,0,0,0.41,4.1,4.1,0,16558.64523,12959.51489,815.82,30.430086,0
12/12/2024 21:34,0,0,0.4,0.201,0.035,0.086,0.171,10,10,1460.84,0,0,0.4,4,4,0,16558.64523,12963.51489,815.82,30.430086,0
12/12/2024 21:39,0,0,0.41,0.264,0.029,0.195,0.083,10,10,1461.25,0,0,0.41,4.1,4.1,0,16558.64523,12967.61489,815.82,30.430086,0
12/12/2024 21:45,0,0,0.4,0.129,0.192,0.25,0.081,10,10,1461.65,0,0,0.4,4,4,0,16558.64523,12971.61489,815.82,30.430086,0
12/12/2024 21:50,0,0,0.43,0.055,0.065,0.029,0.137,10,10,1462.08,0,0,0.43,4.3,4.3,0,16558.64523,12975.91489,815.82,30.430086,0
12/12/2024 21:55,0,0,0.64,0.113,0.147,0.207,0.256,10,10,1462.72,0,0,0.64,6.4,6.4,0,16558.64523,12982.31489,815.82,30.430086,0
12/12/2024 22:00,0,0,0.43,0.042,0.174,0.07,0.118,10,10,1463.15,0,0,0.43,4.3,4.3,0,16558.64523,12986.61489,815.82,30.430086,0
12/12/2024 22:05,0,0,0.4,0.137,0.072,0.063,0.097,10,10,1463.55,0,0,0.4,4,4,0,16558.64523,12990.61489,815.82,30.430086,0
12/12/2024 22:10,0,0,0.35,0.086,0.229,0.079,0.061,10,10,1463.9,0,0,0.35,3.5,3.5,0,16558.64523,12994.11489,815.82,30.430086,0
12/12/2024 22:17,0,0,0.37,0.012,0.125,0.031,0.164,10,10,1464.27,0,0,0.37,3.7,3.7,0,16558.64523,12997.81489,815.82,30.430086,0
12/12/2024 22:22,0,0,0.39,0.173,0.019,0.005,0.002,10,10,1464.66,0,0,0.39,3.9,3.9,0,16558.64523,13001.71489,815.82,30.430086,0
12/12/2024 22:27,0,0,0.39,0.165,0.057,0.12,0.12,10,10,1465.05,0,0,0.39,3.9,3.9,0,16558.64523,13005.61489,815.82,30.430086,0
